reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
73a69be1-72ab-4253-833a-563c7470c0fc,Tika fa,https://play-lh.googleusercontent.com/a-/ALV-UjVhjEm2-fPvthdEXc-KpGXDxsHsujqaD0LUp5rAjGw6vjTT,"Mohon keamanan aplikasinya ditingkatkan, karena sering kali akun tiba-tiba keluar sendiri.",3,0,1.0.74,2020-11-02 7:10:18,Perihal kendala ibu saat ini dapat dicoba untuk logout kemudian login kembali. Jika masih belum bisa dapat dicoba untuk clear cache dan clear data aplikasi. Untuk bantuan lebih lanjut dapat memnghubungi cs@bareksa.com,2020-11-02 9:08:19,1.0.74
9addd35c-dde1-4a2d-8689-a8906174c3c5,Kusnan Irawanto,https://play-lh.googleusercontent.com/a-/ALV-UjW8SDJUGLGVKCewiqcd_larHUqvr0IwphImSAp-04GphJ8D,"Mohon untuk promosi seperti #winalot dan sejenisnya, pemenangnya menggunakan aturan undian, jangan menggunakan pembelian terbesar, karena jujur ​​​​saja justru membuat anda malas untuk mengikutinya, ujung-ujungnya hadiahnya kembali ke yang ""yang"". dengan uang terbanyak"".",2,23,1.5.2001,2021-04-27 10:50:20,"Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih

",2021-07-16 5:13:10,1.5.2001
67c65f24-7080-46a9-9482-d9e12beb14cd,Lutfi Burhananda,https://play-lh.googleusercontent.com/a-/ALV-UjVUytPDR0mRR2YbiU3Eh9mwBxnLoMuukooebU1MV-A0MDU,Kurang transparan dengan cashback. Dana telah ditahan sampai dengan tanggal sesuai persyaratan namun belum ada update penerima cashback.,2,1,1.2.2000,2021-01-20 9:22:18,"`Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih

",2021-07-16 4:59:18,1.2.2000
1cbfa702-ec0a-4cbf-9992-6782ad8f1782,Syella Yuliana,https://play-lh.googleusercontent.com/a-/ALV-UjVhaF1s9nV2e5kmQCU-mB4xPdTeXAXUnTUDt0qlxojPzFk,"Saya sudah mencoba mendaftar tetapi tidak bisa, padahal sudah tahap 3/3. Dikatakan ""pendaftaran sedang diproses"" dan kemudian tidak ada konfirmasi :(",2,0,1.0.63,2020-08-27 17:50:18,"Perihal kendala bapak/ibu apakah sudah terselesaikan ? jika masih berkendala mohon dapat di informasikan detail kendala yg Bapak alami melalui email cs@bareksa.com ,agar dapat kami lakukan investigasi. Saran & masukan sangat kami butuhkan untuk perbaikan kami selanjutnya.",2020-09-17 2:44:56,1.0.63
1f661649-1c17-477e-823f-fabc00d73307,Luthfi Hasanain,https://play-lh.googleusercontent.com/a-/ALV-UjVpXUl_egTjBHtxgRiOvmnPr2_JGygoaVw9mTBbxa6DglY,"Mohon diperbaiki agar bisa menambah/mengganti rekening bank langsung lewat aplikasi, tanpa harus kirim email dengan melampirkan foto buku rekening dan selfie memegang KTP, ribet.",5,9,2.0.0,2022-02-24 7:38:45,"Perihal perubahan data Email, No Hp, Rekening Bank saat ini sudah dapat dilakukan melalui aplikasi Bareksa. Pastikan versi aplikasi yang Bapak/Ibu gunakan sudah diperbaharui untuk dapat melakukan perubahan data melalui aplikasi android versi 2.1.0 Terima kasih",2022-02-25 11:38:44,2.0.0
c22570f9-747e-46db-9643-dffedc6805f3,fahriza arsy,https://play-lh.googleusercontent.com/a-/ALV-UjVjFxaJhtNCrP5fpClCf7JnQsC3khuO9ZKAhmJL3DOI_A,"Saya ingin bertanya, kenapa prosesnya lama sekali? Dalam transaksi tersebut saya melihat pembayaran sedang berlangsung, dicantumkan juga saldo berapa yang tersemat di aplikasi. Tapi kenapa persentasenya tidak muncul pada saham yang saya beli?",3,4,1.0.71,2020-10-04 4:28:45,"Bareksa telah melakukan penyesuaian fitur pd aplikasi dan web utk proses pembentukan unit terhadap transaksi yg bapak/ibu lakukan,data tersebut mengacu dgn pencatatan dr Bank Kustodian & sistem Akses KSEI dimana akan terbentuk unit pd hari bursa berikutnya (T+1) paling lambat malam hari.Informasi lebih lanjut dpt menghubungi ke email cs@bareksa.com",2020-10-05 3:29:14,1.0.71
a3f24fdc-7f0f-42d3-8b09-99691944e660,Aftina nada,https://play-lh.googleusercontent.com/a-/ALV-UjWqE5NhgOm1rNi1b_LVGIeN01YYVlNUNoF96uIy25bpvRvs,"Saya telah menggunakan Bareksa selama hampir satu tahun. Nyaman digunakan karena partnernya semakin banyak setiap harinya, salah satunya adalah metode pembayaran yang semakin mudah. Semoga kedepannya dengan berjalan dapat memberikan kemudahan bagi penggunanya.",5,0,1.0.62,2020-08-04 10:22:32,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa,2020-08-05 3:19:45,1.0.62
fb9c094e-2ec9-4b03-82f9-765a37f093a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jika Anda ingin mulai berinvestasi, Anda bisa menggunakan aplikasi ini, antarmukanya mudah digunakan dan ramah, dan jika Anda ingin mencairkan dananya juga mudah.",5,0,1.0.12,2019-04-18 12:53:45,Terima kasih sudah memberikan feedback terhadap aplikasi Bareksa. Kami berusaha untuk terus meningkatkan kualitas dari aplikasi supaya bisa lebih mudah digunakan.,2019-11-14 16:00:09,1.0.12
009b669c-7d33-4452-8a6e-52e442a7b502,Fahrul Aditya,https://play-lh.googleusercontent.com/a-/ALV-UjUVnMuw2AHwd0m2j5aTEiDWvvP84UlMlmre-Q2amZFi9EkH,"Untuk top up saham, money market, fixed income, prosesnya lama banget, perlu diupdate, next cuma 1*24 jam, harusnya disini juga bisa, dan untuk return bisa update running time, di kedepannya semoga bisa berjalan lebih baik lagi. Dan",4,7,1.7.2006,2021-07-15 6:06:04,"Bareksa telah melakukan penyesuaian fitur pada aplikasi&web untuk proses pembentukan unit terhadap transaksi yang di lakukan,data tersebut mengacu dgn pencatatan dr Bank Kustodian d
an sistem akses KSEI dimana akan terbentuk unit pd hari bursa berikutnya(T+1)paling lambat malam hr.Informasi lbh lanjut dpt menghubungi melalui email di cs@bareksa.com",2021-07-15 14:50:30,1.7.2006
1debf31a-fb80-4723-beb3-ac1be08ea95f,Chrisnauli Sabatina,https://play-lh.googleusercontent.com/a-/ALV-UjUFJnxSLzv7UwAYSVEXrbrsSJMHqXstx96MRK4dcJ_A01I,Sangat membantu bagi saya yang ingin mencoba berinvestasi sejak dini. Ada pilihan risikonya kawan. Dan saya memilih resiko rendah karena saya masih pemula. Jadi kalau mau investasi disini tidak harus langsung jadi profesional. Tapi pemula juga bisa melakukannya. Maka itu tidak rumit. Sangat mudah untuk menggunakan aplikasi ini.,5,9,2.6.2000,2022-06-28 4:09:43,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa,2022-06-28 4:25:15,2.6.2000
8bebbb89-f095-45b6-aec9-bad73eb082f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lambat sekali responnya.. butuh waktu 3 hari kerja baru disetujui pembeliannya.. dan sampai saat ini belum jelas perkembangan dananya.. updatenya lama banget.. kalah dengan next tetangga pintu...,3,7,1.0.16,2019-07-26 21:49:33,Jika nasabah melakukan transfer dana sebelum jam 13.00 maka dana akan masuk ke portofolio esok hari (T+1). Jika transfer setelah jam 13.00 maka dana akan masuk lusa (T+2). Ada proses persetujuan yang harus di validasi oleh KSEI. Untuk informasi lebih lanjut dapat menghubungi cs@bareksa.com,2019-12-20 10:07:27,1.0.16
1f76ef19-98ca-4927-8821-a29e6df20381,Christina Wadia Srikandi,https://play-lh.googleusercontent.com/a/ACg8ocJ_MYT6Ew5mvMfoFGTR7wAaI7i_YFJsK5vQKTRiejJo=mo,"Beli reksadana dan obligasi lewat Bareksa mudah, aplikasi simpel, hasil investasi mudah dipantau, mantap!!",5,0,1.0.79,2020-12-11 4:45:25,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa,2020-12-11 5:52:01,1.0.79
bf6c0b60-1824-4f46-94dc-f909fc9284b4,Hamy Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjXtpDZXmnh4QDF-xvm_NYXfVk0z_opytkrMEdpT5BQyjBo,"Saya sudah mendaftar berkali-kali tapi kok tidak ada respon? Saya sudah menunggu beberapa hari, akun tidak aktif. Sekadar info, saya sudah mendaftar di Bukareksa Bukarek..",5,1,1.0.80,2021-01-05 0:00:19,Proses pembuatan akun membutuhkan waktu 1x24 jam. Kami berusaha membantu nasabah untuk mendapatkan SID dari KSEI. Syarat untuk bisa melakukan transaksi reksadana adalah nasabah terlebih dahulu harus memiliki SID (Single Investor Identification) dari KSEI. Jika lebih dari 24 jam silahkan menghubungi cs@bareksa.com,2020-01-09 11:02:28,1.0.80
e9e1a304-dc6e-48ed-a7a0-e47d2b9c0b28,Nafiri Kasih,https://play-lh.googleusercontent.com/a/ACg8ocLThVVz2OXyQT8BBrFJbtHQbVj7rrFc6zbvpx0q_qXU=mo,"*** Sekian dulu keluhan saya ganti alamat email yang sudah terdaftar di akun Bareksa, solusinya kurang memuaskan. Bareksa diharapkan dapat memudahkan investor yang sudah membeli reksa dana dari situs lain dengan alamat email berbeda.",3,0,,2021-04-13 6:42:31,"Perihal perubahan alamat email bapak/ibu di mohon mengajukan melalui email kami cs@bareksa.com agar tim kami verifikasi data terlebih dahulu ,agar di proses perubahan data nya",2021-04-13 10:22:49,
3b28d036-ba3f-4c02-ad52-101c9a94f15e,Maleakhi Hilario,https://play-lh.googleusercontent.com/a-/ALV-UjXKYsn8uhEcbPZCdCziqANYwhy8AwffQ4ZBnWoEKG_vkDQ,"Setiap kali Anda membuka aplikasi, Anda sekarang harus login",2,0,3.5.2000,2023-11-25 6:43:25,"Mohon maaf atas ketidaknyamanannya, untuk kendala yang kamu alami mohon dapat diinformasikan kepada kami melalui email di cs@bareksa.com
",2023-11-27 1:24:15,3.5.2000
af093ea6-a271-43b4-bbc1-5e0179d10ab1,Mozaze Sanora,https://play-lh.googleusercontent.com/a-/ALV-UjVQNXKR_aZprMc_62zTIx-hLgSBWmFp1189_MWI0xEfdJ0,Proses pengiriman OTP saat menjual reksa dana selalu bermasalah. Loadingnya lama padahal koneksi internet normal/menggunakan wifi,3,15,2.3.2000,2022-04-12 5:25:01,"Perihal proses pendaftaran bapak/ibu apakah sudah berhasil ?apabila belum berhasil, di mohon bapak dapat menghubungi kami di email cs@bareksa.com . jika sudah berhasil mohon kesediaanya menambah rating Bareksa ya :) Terima kasih
",2022-06-27 5:07:44,2.3.2000
03e3c586-3349-4709-99b2-3f8d750a17ba,Denis Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjXYfBgkIz4zyFKaRsNCrrFAtiQ3XkrbuD1wf28_W9Mzm7Y,"Bagi anda yang ingin belajar cara investasi reksa dana, saya sarankan jangan menggunakan apk ini, pokoknya tidak disarankan, saya sedikit menyesal dan kecewa dengan apk ini, ternyata masih lebih baik menggunakan seed. apk bukannya Bareksa",1,26,2.4.2000,2022-05-11 5:30:38,"Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih

",2022-06-06 15:27:18,2.4.2000
32fa6de1-81a9-43c5-b48d-cda6a08c7655,540-005 Ayu Lestari Hermawanti,https://play-lh.googleusercontent.com/a-/ALV-UjWq6s9ASd11Yeoj3JVFjoFcKaWwrwja8KyVHaPCM_Qh7Jo,"Pembaruan aplikasi terlalu sering padahal fiturnya sama. Dan jika ada yang baru, Anda harus menginstalnya. Resikonya kalau tidak diupdate maka aplikasinya tidak bisa dibuka",3,0,1.6.2001,2021-05-24 12:56:24,"Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih

",2021-07-05 5:43:12,1.6.2001
dfec4432-0147-4946-aaeb-69fcf5c9f200,Ari Cahyo Utomo,https://play-lh.googleusercontent.com/a-/ALV-UjWkvLG6fQduOYui-rjQwM6k3OfHqj5zrppbvMsWijKufn4,"Berdasarkan hasil scan antivirus Avast, aplikasi Bareksa terindikasi virus jahat, jadi saya langsung menghapusnya. Mohon Bareksa memberikan penjelasannya.",1,0,1.0.61,2023-05-30 15:48:33,Halo Kak Ari. Pihak Avast sebagai penyedia anti virus meminta maaf karena terjadi kekeliruan mendeteksi aplikasi Bareksa. Aplikasi Bareksa dipastikan aman. Mohon update Avast virus definitions minimal ke versi tanggal 31 Mei 2023. Pastikan mengunduh versi terbaru aplikasi Bareksa HANYA di store resmi Appstore dan Playstore. Semoga membantu.,2023-06-01 7:22:27,1.0.61
9cd3f0f3-db94-4d66-b167-cf65f57c30e2,Dicky Ilham,https://play-lh.googleusercontent.com/a-/ALV-UjUlFvvpw1qUze8aPtYlhF9wfrz-HPT3A9Y6_G_U7_wfFoU,Aplikasi bagus dan cocok untuk yang ingin investasi reksa dana dan SBN. Namun sayangnya belum terdapat prospektus dan fact sheet serta perkembangan manajer investasi atau informasi reksa dana. Terkadang saat saya membuka informasi reksa dana tidak muncul dan sering terjadi error. Saya sarankan untuk menambahkan informasi investasi pada reksa dana secara lengkap dan jelas agar investor dan manajer investasi dapat berinteraksi dan saling menguntungkan.,5,26,1.0.77,2020-11-22 15:13:46,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa atas Saran dan masukannya.
saat ini di mohon untuk update aplikasi versi 1.5.0 ,dan Bareksa juga tersedia fitur switching dan metode pembayaran LinkAja. Informasi lebih lanjut dapat menghubungi kami melalui email cs@bareksa.com",2021-04-22 10:12:11,1.0.77
cde1dcaf-fcc9-4d01-83d4-83ca54ef7e9a,Bernadi Kuswara,https://play-lh.googleusercontent.com/a-/ALV-UjX1SI4HigjdgoD58f2Qh6z1k_7CtYju9taiyWh-IEwHB90,"Mohon diberikan pilihan untuk pencairan dana, apakah akan dimasukkan ke rekening induk investor yang dibuat oleh Bareksa atau rekening pribadi. Jadi jika ingin membeli instrumen lain tidak perlu transfer dari rekening pribadi sehingga verifikasinya cepat.",5,45,1.4.2003,2021-03-24 16:52:15,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan Bapak/Ibu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa.
",2021-03-26 9:10:50,1.4.2003
bdd8969d-8da1-4b89-ac23-e5165b3e0cdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi bagus untuk generasi sekarang dan masa depan, berinvestasi tanpa repot, fiturnya juga bagus dan mudah dipahami.",5,1,1.0.18,2019-08-26 13:05:39,Terima kasih sudah memberikan feedback terhadap aplikasi Bareksa. Kami berusaha untuk terus meningkatkan kualitas dari aplikasi supaya bisa lebih mudah digunakan.,2019-12-03 15:47:57,1.0.18
eb04cbb7-b168-41b4-94ee-0cd90680a1f8,Neng Fatmah,https://play-lh.googleusercontent.com/a-/ALV-UjXCmqRmvaVU6UDmyYy2WFAZ2PhXIeOdpNqxXaToW8rfixE,"Kenapa susah login, layar hitam terus muncul, layar hitam terus berjalan begitu saja. Selalu periksa pada dua ponsel.",2,0,1.6.2003,2021-06-06 2:04:43,"Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih
",2021-06-21 12:13:46,1.6.2003
2aa60793-479a-4fa3-9d09-84985d6c895d,Rizki Abdillah,https://play-lh.googleusercontent.com/a-/ALV-UjVNnq-Cn_6yIw1nHnqiZ7gETeavDLzYs3OgrA_hW5__CA,"APK Bareksa yang saya pakai saat dibuka tidak respon, saya sedikit kecewa padahal sudah mulai berinvestasi, terkadang saat ingin melihat perkembangan investasi saya cenderung stuck karena gagal terus menanggapi.",3,3,2.4.2000,2022-05-21 10:22:19,"Perihal kendala bapak/ibu apakah sudah terselesaikan? jika masih berkendala mohon dapat di informasikan melalui email kami di cs@bareksa.com , jika sudah terselesaikan mohon kesediannya menambah rating Bareksa ya :) Terima kasih
",2022-06-27 5:10:05,2.4.2000
2d5f381b-b48f-4092-8202-468797a5885f,Andre Eldiandika,https://play-lh.googleusercontent.com/a/ACg8ocJeO1VhtA42Ajzm-TPnfYVUsvAZNVfifJ16JUVmD_AT=mo,"Aplikasi yang bagus dan cukup lengkap dalam menyediakan berbagai jenis investasi. Sarannya untuk transaksi jual beli RD agar mempercepat waktu pengerjaannya. Kalau bisa dalam 2-3 hari, nggak perlu nunggu 7 hari kan?",5,3,1.7.2002,2021-07-09 21:40:31,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa.Sesuai POJK(Peraturan Otoritas Jasa Keuangan) proses pencairan maksimal t+7 hari bursa . Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa

",2021-07-10 2:48:56,1.7.2002
c4952a1a-cd1e-4244-98f2-3db0fe1a6be0,SEEKYOURGOD,https://play-lh.googleusercontent.com/a-/ALV-UjUptybWSzuDFWa4pLvnz8n9jTM8CbeKVyuN23V6lsAN8qY,"Sudah beberapa minggu ada update aplikasi, tapi otomatis keluar aplikasi, dan saya tidak bisa login, data login tidak tercatat (alias kosong) mohon ditindaklanjuti bos admin",5,0,,2021-04-05 6:54:20,"mohon maaf atas ketidaknyamanannya,perihal kendala bapak/ibu di mohon informasikan detail melalui email kami cs@bareksa.com agar di lakukan pengecekan lebih lanjut

",2021-04-06 9:10:40,
a0f0055d-8694-43a7-9bba-41b4472c6766,imade darma wiyasa,https://play-lh.googleusercontent.com/a-/ALV-UjUjeymUbfzJ75xJ4t2ZnSq8fXhlQgzr9WJ75jrY-ExXChw,"menghemat investasi di Bareksa, berkat dukungan aplikasi yang kuat, tampilan dan bahasa fitur yang lengkap dan mudah dipahami,,,, Bareksa Jaya,,,,, Direkomendasikan,,,",5,3,1.0.78,2020-11-26 1:47:09,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa,2020-07-22 3:46:22,1.0.78
0786ca94-995c-4f0d-b683-b3fc85381229,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Proses jual beli cepat. Approval cepat & pencairan cepat. Gak serumit aplikasi investasi lain... Sejauh ini menurut saya Bareksa paling bagus dibandingkan aplikasi lain... 😍👍,5,0,1.0.31,2020-03-26 13:58:46,Terima kasih sudah memberikan feedback terhadap aplikasi Bareksa. Kami berusaha untuk terus meningkatkan kualitas dari aplikasi supaya bisa lebih mudah digunakan. Happy investing with Bareksa.,2020-03-27 4:07:46,1.0.31
81e49582-6fe6-4fec-a911-8227e3aa0103,Budi Sutomo,https://play-lh.googleusercontent.com/a/ACg8ocIIgtqzjfTyCy4lZvmIovqRBf6XTFkjbhzAzt9a6yHa=mo,"User friendly namun proses jual/beli hingga portofolio memakan waktu yang cukup lama, hingga 4 hari kerja, tentunya dalam waktu tersebut harga bisa berubah drastis. Akan memberi 5* jika prosesnya dapat ditingkatkan dan dipercepat",4,4,1.7.2002,2021-07-07 5:32:58,Terkait proses transaksi Reksadana melalui Bareksa jika transaksi memenuhi persyaratan maka akan diproses dlm wkt 1x24 jam hari bursa  & terlihat di portofolio pd hari bursa berikutnya. Mohon dapat di informasikan detail transaksi Bapak agar dapat kami lakukan investigasi lebih lanjut. Informasi lebih lanjut dapat menghubungi kami di cs@bareksa.com,2020-04-02 8:11:34,1.7.2002
18c98968-e4d8-4940-8edc-7546edffbc69,irfan nawawi,https://play-lh.googleusercontent.com/a-/ALV-UjUqN1GzKMcL-U8vujvu5Pc_l_jS2h0Wt64wPwkA9lqAMzQ,"Harap berikan pilihan pembayaran lainnya, tambahkan menggunakan virtual account, dll. Untuk memudahkan pengguna dalam melakukan transaksi.",4,0,1.0.61,2020-07-10 5:26:16,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan Bapak/Ibu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa",2020-07-10 5:29:24,1.0.61
71c13dcd-058c-42e6-b17e-8770ac3a0f7c,secret virtual,https://play-lh.googleusercontent.com/a/ACg8ocK1LJv2DPM56Nj9ZR3XrHmYvcFcOpooiRYvlDb1RgrR=mo,"Bagus tapi menunya terlalu responsive kanan dan kiri, kalau mau scroll ke bawah harus pencet lebih kuat, semoga kedepannya diperbaiki",5,0,1.4.2003,2021-03-28 6:51:16,Silahkan update aplikasi Bareksa ke versi 1.4.4. Pada versi terbaru ini sudah ada perbaikan atas sensitivitas di halaman produk. Mohon konfirmasinya kalau masalah Bapak/Ibu sudah terselesaikan dengan baik.,2021-03-30 1:56:53,1.4.2003
59760346-554b-417f-866a-ed009c409eeb,Sumarna Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjVuY6cKetZoz88Izc63tloNtvbBRuxif6I3oU2r7YsbLYU,Saya download pas daftar susah masuk pas minta kode otp padahal sudah otomatis masuk kode di kolom otp tapi tetap tidak bisa melanjutkan malah berulang kali saya kirim ulang kodenya. Saya ingin mencobanya tetapi tidak bisa mendaftar. Berikan saja 1 bintang.,1,27,2.7.2000,2022-07-30 15:23:28,"Perihal proses pendaftaran bapak/ibu apakah sudah berhasil ?apabila belum berhasil, di mohon bapak dapat menghubungi kami di email cs@bareksa.com . jika sudah berhasil mohon kesediaanya menambah rating Bareksa ya :) Terima kasih
",2022-08-08 9:01:23,2.7.2000
1a2ef08d-d5cf-485e-aec0-353a071db10e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Respon CS sangat lambat. Saya kemarin sudah transfer dan status transaksi disetujui, namun dinilai jumlah tabungan belum tercatat. Ayo, tolong bantu",1,5,1.0.13,2019-05-10 2:35:02,Jika nasabah melakukan transfer dana sebelum jam 13.00 maka dana akan masuk ke portofolio esok hari (T+1). Jika transfer setelah jam 13.00 maka dana akan masuk lusa (T+2). Ada proses persetujuan yang harus di validasi oleh KSEI. Untuk informasi lebih lanjut dapat menghubungi cs@bareksa.com,2019-12-16 11:54:24,1.0.13
07d96713-e319-49bc-bed4-e24dd803c49f,Sintia EC,https://play-lh.googleusercontent.com/a/ACg8ocKmeg2b1VORjtCIOxEJJyLiI7cJUA8Ba8_KqA9qhVOj=mo,Kapan Anda bisa melakukan top up dengan virtual account? Agak repot kalau harus transfer dan kirim bukti transfernya. Sebaiknya Anda mencoba membuatnya lebih praktis dengan menyertakan opsi pembayaran melalui virtual account,3,6,1.6.2001,2021-05-10 14:59:53,"Saat ini Perihal metode pembayaran menggunakan virtual account sudah tersedia di aplikasi bareksa,Jika butuh bantuan dapat menghubungi kami melalui email cs@bareksa.com",2021-05-11 5:00:07,1.6.2001
bde9dd4e-1e50-4978-a7cf-0f6258dac6bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"itu sangat bagus. ada masukan yang bagus, disetiap layar aplikasi ditambahkan nama rekening pelanggan agar lebih percaya diri dalam screenshot, sama halnya dengan pembayaran virtual account dari bank agar tidak salah mengetik nomor rekening atau berita",4,38,1.0.11,2019-01-16 0:49:00,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan Bapak/Ibu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa.perihal metode pembayaran virtual account sudah tersedia di bareksa :)
",2021-10-13 3:08:56,1.0.11
41269dac-3cb0-48f4-9f8e-20ea27bfbaad,Topan Knight,https://play-lh.googleusercontent.com/a-/ALV-UjXDjR64syAEDw5oXY6J1dCB8hcllbtB-Ixrl-hAEOuTIPw,CCO nya susah ditelepon.. @mail lama responnya.. Transaksi lewat link gak jalan.. Ovo bermasalah.. Apa bagusnya Bareksa.. Motto nya meningkatkan KINERJA..,1,0,1.0.62,2020-08-04 6:14:21,"Perihal kendala bapak apakah sudah solved? jika masih berkendala mohon dapat di informasikan detail kendala yg Bapak alami melalui email cs@bareksa.com ,agar dapat kami lakukan investigasi. Saran & masukan sangat kami butuhkan untuk perbaikan kami selanjutnya.",2020-09-10 4:10:39,1.0.62
8bb4c7ae-f7de-4b63-ad53-047677118fc1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong kalau upload bukti pembayarannya kembali ke versi lama, sekarang bukti pembayarannya hanya bisa diupload satu kali saja, tapi previewnya kecil, takutnya salah upload bukti padahal saya beli 5 juta, yang menurut saya banyak untuk pemula.",5,0,,2020-01-14 19:15:18,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan Bapak akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa.",2020-01-15 4:08:06,
94b81459-43c6-482d-a531-372d0ad0773a,Azis Khan Ardhian,https://play-lh.googleusercontent.com/a/ACg8ocIBOQX-9hC5vNcLFDm68NcUoqawBbKy3elE08Y-Xb9P=mo,Lebih murah dari tetangga. Kedepannya akan lebih baik jika penjualan bisa dikirim melalui OVO sehingga tidak ada biaya admin. Atau ada juga yang deposit lewat OVO seperti di Tokopedia atau aplikasi GRAB.,4,6,1.0.80,2020-12-15 16:53:25,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa

",2020-12-16 4:30:27,1.0.80
